record_id,record_date,warehouse_id,warehouse_location,product_category,stock_quantity_tons,min_stock_tons,max_capacity_tons
INV-01248,2027-11-15,WH-05,河南洛阳,钼精矿,310.7,80.0,600.0
INV-01249,2027-03-15,WH-01,福建上杭,金矿石,985.1,200.0,2000.0
INV-01250,2027-03-15,WH-01,福建上杭,铜精矿,1233.6,300.0,3000.0
INV-01251,2027-03-15,WH-01,福建上杭,银精矿,126.8,50.0,500.0
INV-01252,2027-03-15,WH-02,新疆阿勒泰,金矿石,639.2,150.0,1500.0
INV-01253,2027-03-15,WH-02,新疆阿勒泰,铜精矿,898.7,250.0,2500.0
INV-01254,2027-03-15,WH-02,新疆阿勒泰,锌精矿,1768.4,400.0,4000.0
INV-01255,2027-03-15,WH-03,黑龙江多宝山,铜精矿,850.4,200.0,2000.0
INV-01256,2027-03-15,WH-03,黑龙江多宝山,钼精矿,329.0,100.0,800.0
INV-01257,2027-03-15,WH-04,贵州贞丰,金矿石,360.0,100.0,1000.0
INV-01258,2027-03-15,WH-04,贵州贞丰,锌精矿,982.4,300.0,2500.0
INV-01259,2027-03-15,WH-05,河南洛阳,银精矿,110.9,40.0,400.0
INV-01260,2027-03-15,WH-05,河南洛阳,钼精矿,318.2,80.0,600.0
INV-01261,2027-06-15,WH-01,福建上杭,金矿石,636.1,200.0,2000.0
INV-01262,2027-06-15,WH-01,福建上杭,铜精矿,925.8,300.0,3000.0
INV-01263,2027-06-15,WH-01,福建上杭,银精矿,87.2,50.0,500.0
INV-01264,2027-06-15,WH-02,新疆阿勒泰,金矿石,480.5,150.0,1500.0
INV-01265,2027-06-15,WH-02,新疆阿勒泰,铜精矿,1039.0,250.0,2500.0
INV-01266,2027-06-15,WH-02,新疆阿勒泰,锌精矿,1676.6,400.0,4000.0
INV-01267,2027-06-15,WH-03,黑龙江多宝山,铜精矿,586.6,200.0,2000.0
INV-01268,2027-06-15,WH-03,黑龙江多宝山,钼精矿,210.6,100.0,800.0
INV-01269,2027-06-15,WH-04,贵州贞丰,金矿石,324.4,100.0,1000.0
INV-01270,2027-06-15,WH-04,贵州贞丰,锌精矿,771.5,300.0,2500.0
INV-01271,2027-06-15,WH-05,河南洛阳,银精矿,39.0,40.0,400.0
INV-01272,2027-06-15,WH-05,河南洛阳,钼精矿,248.5,80.0,600.0
INV-01273,2027-09-15,WH-01,福建上杭,金矿石,540.0,200.0,2000.0
INV-01274,2027-09-15,WH-01,福建上杭,铜精矿,866.8,300.0,3000.0
INV-01275,2027-09-15,WH-01,福建上杭,银精矿,67.1,50.0,500.0
INV-01276,2027-09-15,WH-02,新疆阿勒泰,金矿石,371.2,150.0,1500.0
INV-01277,2027-09-15,WH-02,新疆阿勒泰,铜精矿,1025.5,250.0,2500.0
INV-01278,2027-09-15,WH-02,新疆阿勒泰,锌精矿,1471.4,400.0,4000.0
INV-01279,2027-09-15,WH-03,黑龙江多宝山,铜精矿,617.2,200.0,2000.0
INV-01280,2027-09-15,WH-03,黑龙江多宝山,钼精矿,82.5,100.0,800.0
INV-01281,2027-09-15,WH-04,贵州贞丰,金矿石,245.7,100.0,1000.0
INV-01282,2027-09-15,WH-04,贵州贞丰,锌精矿,723.1,300.0,2500.0
INV-01283,2027-09-15,WH-05,河南洛阳,银精矿,37.2,40.0,400.0
INV-01284,2027-09-15,WH-05,河南洛阳,钼精矿,148.9,80.0,600.0
INV-01285,2027-12-15,WH-01,福建上杭,金矿石,836.3,200.0,2000.0
INV-01286,2027-12-15,WH-01,福建上杭,铜精矿,1332.7,300.0,3000.0
INV-01287,2027-12-15,WH-01,福建上杭,银精矿,121.0,50.0,500.0
INV-01288,2027-12-15,WH-02,新疆阿勒泰,金矿石,561.2,150.0,1500.0
INV-01289,2027-12-15,WH-02,新疆阿勒泰,铜精矿,1147.0,250.0,2500.0
INV-01290,2027-12-15,WH-02,新疆阿勒泰,锌精矿,1868.3,400.0,4000.0
INV-01291,2027-12-15,WH-03,黑龙江多宝山,铜精矿,699.9,200.0,2000.0
INV-01292,2027-12-15,WH-03,黑龙江多宝山,钼精矿,219.1,100.0,800.0
INV-01293,2027-12-15,WH-04,贵州贞丰,金矿石,472.7,100.0,1000.0
INV-01294,2027-12-15,WH-04,贵州贞丰,锌精矿,972.0,300.0,2500.0
INV-01295,2027-12-15,WH-05,河南洛阳,银精矿,77.1,40.0,400.0
INV-01296,2027-12-15,WH-05,河南洛阳,钼精矿,323.9,80.0,600.0
INV-01297,2027-04-15,WH-01,福建上杭,金矿石,905.6,200.0,2000.0
INV-01298,2027-04-15,WH-01,福建上杭,铜精矿,1028.8,300.0,3000.0
INV-01299,2027-04-15,WH-01,福建上杭,银精矿,133.9,50.0,500.0
INV-01300,2027-04-15,WH-02,新疆阿勒泰,金矿石,672.6,150.0,1500.0
INV-01301,2027-04-15,WH-02,新疆阿勒泰,铜精矿,1013.2,250.0,2500.0
INV-01302,2027-04-15,WH-02,新疆阿勒泰,锌精矿,1720.1,400.0,4000.0
INV-01303,2027-04-15,WH-03,黑龙江多宝山,铜精矿,842.2,200.0,2000.0
INV-01304,2027-04-15,WH-03,黑龙江多宝山,钼精矿,333.4,100.0,800.0
INV-01305,2027-04-15,WH-04,贵州贞丰,金矿石,415.4,100.0,1000.0
INV-01306,2027-04-15,WH-04,贵州贞丰,锌精矿,1222.1,300.0,2500.0
INV-01307,2027-04-15,WH-05,河南洛阳,银精矿,100.4,40.0,400.0
INV-01308,2027-04-15,WH-05,河南洛阳,钼精矿,297.5,80.0,600.0
INV-01309,2027-07-15,WH-01,福建上杭,金矿石,712.2,200.0,2000.0
INV-01310,2027-07-15,WH-01,福建上杭,铜精矿,975.1,300.0,3000.0
INV-01311,2027-07-15,WH-01,福建上杭,银精矿,91.8,50.0,500.0
INV-01312,2027-07-15,WH-02,新疆阿勒泰,金矿石,450.1,150.0,1500.0
INV-01313,2027-07-15,WH-02,新疆阿勒泰,铜精矿,1003.5,250.0,2500.0
INV-01314,2027-07-15,WH-02,新疆阿勒泰,锌精矿,1286.7,400.0,4000.0
INV-01315,2027-07-15,WH-03,黑龙江多宝山,铜精矿,618.6,200.0,2000.0
INV-01316,2027-07-15,WH-03,黑龙江多宝山,钼精矿,201.9,100.0,800.0
INV-01317,2027-07-15,WH-04,贵州贞丰,金矿石,372.7,100.0,1000.0
INV-01318,2027-07-15,WH-04,贵州贞丰,锌精矿,788.5,300.0,2500.0
INV-01319,2027-07-15,WH-05,河南洛阳,银精矿,35.6,40.0,400.0
INV-01320,2027-07-15,WH-05,河南洛阳,钼精矿,258.6,80.0,600.0
INV-01321,2027-10-15,WH-01,福建上杭,金矿石,561.1,200.0,2000.0
INV-01322,2027-10-15,WH-01,福建上杭,铜精矿,761.7,300.0,3000.0
INV-01323,2027-10-15,WH-01,福建上杭,银精矿,68.4,50.0,500.0
INV-01324,2027-10-15,WH-02,新疆阿勒泰,金矿石,446.7,150.0,1500.0
INV-01325,2027-10-15,WH-02,新疆阿勒泰,铜精矿,1016.0,250.0,2500.0
INV-01326,2027-10-15,WH-02,新疆阿勒泰,锌精矿,1414.5,400.0,4000.0
INV-01327,2027-10-15,WH-03,黑龙江多宝山,铜精矿,605.6,200.0,2000.0
INV-01328,2027-10-15,WH-03,黑龙江多宝山,钼精矿,97.9,100.0,800.0
INV-01329,2027-10-15,WH-04,贵州贞丰,金矿石,328.9,100.0,1000.0
INV-01330,2027-10-15,WH-04,贵州贞丰,锌精矿,804.1,300.0,2500.0
INV-01331,2027-10-15,WH-05,河南洛阳,银精矿,43.6,40.0,400.0
INV-01332,2027-10-15,WH-05,河南洛阳,钼精矿,173.9,80.0,600.0
INV-01333,2028-01-15,WH-01,福建上杭,金矿石,881.2,200.0,2000.0
INV-01334,2028-01-15,WH-01,福建上杭,铜精矿,1362.1,300.0,3000.0
INV-01335,2028-01-15,WH-01,福建上杭,银精矿,103.1,50.0,500.0
INV-01336,2028-01-15,WH-02,新疆阿勒泰,金矿石,484.8,150.0,1500.0
INV-01337,2028-01-15,WH-02,新疆阿勒泰,铜精矿,1085.9,250.0,2500.0
INV-01338,2028-01-15,WH-02,新疆阿勒泰,锌精矿,1889.8,400.0,4000.0
INV-01339,2028-01-15,WH-03,黑龙江多宝山,铜精矿,737.4,200.0,2000.0
INV-01340,2028-01-15,WH-03,黑龙江多宝山,钼精矿,294.0,100.0,800.0
INV-01341,2028-01-15,WH-04,贵州贞丰,金矿石,529.3,100.0,1000.0
INV-01342,2028-01-15,WH-04,贵州贞丰,锌精矿,1213.8,300.0,2500.0
INV-01343,2028-01-15,WH-05,河南洛阳,银精矿,82.5,40.0,400.0
INV-01344,2028-01-15,WH-05,河南洛阳,钼精矿,285.4,80.0,600.0
INV-01345,2027-05-15,WH-01,福建上杭,金矿石,912.1,200.0,2000.0
INV-01346,2027-05-15,WH-01,福建上杭,铜精矿,1107.0,300.0,3000.0
INV-01347,2027-05-15,WH-01,福建上杭,银精矿,110.5,50.0,500.0
INV-01348,2027-05-15,WH-02,新疆阿勒泰,金矿石,532.7,150.0,1500.0
INV-01349,2027-05-15,WH-02,新疆阿勒泰,铜精矿,896.1,250.0,2500.0
INV-01350,2027-05-15,WH-02,新疆阿勒泰,锌精矿,1958.2,400.0,4000.0
INV-01351,2027-05-15,WH-03,黑龙江多宝山,铜精矿,793.8,200.0,2000.0
INV-01352,2027-05-15,WH-03,黑龙江多宝山,钼精矿,393.9,100.0,800.0
INV-01353,2027-05-15,WH-04,贵州贞丰,金矿石,378.7,100.0,1000.0
INV-01354,2027-05-15,WH-04,贵州贞丰,锌精矿,1189.2,300.0,2500.0
INV-01355,2027-05-15,WH-05,河南洛阳,银精矿,86.6,40.0,400.0
INV-01356,2027-05-15,WH-05,河南洛阳,钼精矿,324.9,80.0,600.0
INV-01357,2027-08-15,WH-01,福建上杭,金矿石,666.1,200.0,2000.0
INV-01358,2027-08-15,WH-01,福建上杭,铜精矿,877.5,300.0,3000.0
INV-01359,2027-08-15,WH-01,福建上杭,银精矿,83.9,50.0,500.0
INV-01360,2027-08-15,WH-02,新疆阿勒泰,金矿石,456.0,150.0,1500.0
INV-01361,2027-08-15,WH-02,新疆阿勒泰,铜精矿,1142.0,250.0,2500.0
INV-01362,2027-08-15,WH-02,新疆阿勒泰,锌精矿,1595.2,400.0,4000.0
INV-01363,2027-08-15,WH-03,黑龙江多宝山,铜精矿,533.3,200.0,2000.0
INV-01364,2027-08-15,WH-03,黑龙江多宝山,钼精矿,209.5,100.0,800.0
INV-01365,2027-08-15,WH-04,贵州贞丰,金矿石,304.6,100.0,1000.0
INV-01366,2027-08-15,WH-04,贵州贞丰,锌精矿,971.0,300.0,2500.0
INV-01367,2027-08-15,WH-05,河南洛阳,银精矿,39.6,40.0,400.0
INV-01368,2027-08-15,WH-05,河南洛阳,钼精矿,234.8,80.0,600.0
INV-01369,2027-11-15,WH-01,福建上杭,金矿石,610.3,200.0,2000.0
INV-01370,2027-11-15,WH-01,福建上杭,铜精矿,892.9,300.0,3000.0
INV-01371,2027-11-15,WH-01,福建上杭,银精矿,59.7,50.0,500.0
INV-01372,2027-11-15,WH-02,新疆阿勒泰,金矿石,323.8,150.0,1500.0
INV-01373,2027-11-15,WH-02,新疆阿勒泰,铜精矿,1008.0,250.0,2500.0
INV-01374,2027-11-15,WH-02,新疆阿勒泰,锌精矿,1560.2,400.0,4000.0
INV-01375,2027-11-15,WH-03,黑龙江多宝山,铜精矿,647.3,200.0,2000.0
INV-01376,2027-11-15,WH-03,黑龙江多宝山,钼精矿,76.6,100.0,800.0
INV-01377,2027-11-15,WH-04,贵州贞丰,金矿石,295.4,100.0,1000.0
INV-01378,2027-11-15,WH-04,贵州贞丰,锌精矿,786.9,300.0,2500.0
INV-01379,2027-11-15,WH-05,河南洛阳,银精矿,47.0,40.0,400.0
INV-01380,2027-11-15,WH-05,河南洛阳,钼精矿,140.1,80.0,600.0
INV-01381,2028-02-15,WH-01,福建上杭,金矿石,831.4,200.0,2000.0
INV-01382,2028-02-15,WH-01,福建上杭,铜精矿,1558.4,300.0,3000.0
INV-01383,2028-02-15,WH-01,福建上杭,银精矿,105.4,50.0,500.0
INV-01384,2028-02-15,WH-02,新疆阿勒泰,金矿石,547.0,150.0,1500.0
INV-01385,2028-02-15,WH-02,新疆阿勒泰,铜精矿,932.2,250.0,2500.0
INV-01386,2028-02-15,WH-02,新疆阿勒泰,锌精矿,1555.6,400.0,4000.0
INV-01387,2028-02-15,WH-03,黑龙江多宝山,铜精矿,743.5,200.0,2000.0
INV-01388,2028-02-15,WH-03,黑龙江多宝山,钼精矿,238.0,100.0,800.0
INV-01389,2028-02-15,WH-04,贵州贞丰,金矿石,412.1,100.0,1000.0
INV-01390,2028-02-15,WH-04,贵州贞丰,锌精矿,914.7,300.0,2500.0
INV-01391,2028-02-15,WH-05,河南洛阳,银精矿,81.3,40.0,400.0
INV-01392,2028-02-15,WH-05,河南洛阳,钼精矿,275.8,80.0,600.0
INV-01393,2027-06-15,WH-01,福建上杭,金矿石,992.6,200.0,2000.0
INV-01394,2027-06-15,WH-01,福建上杭,铜精矿,1240.5,300.0,3000.0
INV-01395,2027-06-15,WH-01,福建上杭,银精矿,141.1,50.0,500.0
INV-01396,2027-06-15,WH-02,新疆阿勒泰,金矿石,695.0,150.0,1500.0
INV-01397,2027-06-15,WH-02,新疆阿勒泰,铜精矿,1052.8,250.0,2500.0
INV-01398,2027-06-15,WH-02,新疆阿勒泰,锌精矿,1821.0,400.0,4000.0
INV-01399,2027-06-15,WH-03,黑龙江多宝山,铜精矿,730.2,200.0,2000.0
INV-01400,2027-06-15,WH-03,黑龙江多宝山,钼精矿,395.5,100.0,800.0
INV-01401,2027-06-15,WH-04,贵州贞丰,金矿石,388.1,100.0,1000.0
INV-01402,2027-06-15,WH-04,贵州贞丰,锌精矿,1065.4,300.0,2500.0
INV-01403,2027-06-15,WH-05,河南洛阳,银精矿,96.1,40.0,400.0
INV-01404,2027-06-15,WH-05,河南洛阳,钼精矿,278.4,80.0,600.0
INV-01405,2027-09-15,WH-01,福建上杭,金矿石,662.0,200.0,2000.0
INV-01406,2027-09-15,WH-01,福建上杭,铜精矿,1032.6,300.0,3000.0
INV-01407,2027-09-15,WH-01,福建上杭,银精矿,81.4,50.0,500.0
INV-01408,2027-09-15,WH-02,新疆阿勒泰,金矿石,467.0,150.0,1500.0
INV-01409,2027-09-15,WH-02,新疆阿勒泰,铜精矿,1023.7,250.0,2500.0
INV-01410,2027-09-15,WH-02,新疆阿勒泰,锌精矿,1320.9,400.0,4000.0
INV-01411,2027-09-15,WH-03,黑龙江多宝山,铜精矿,629.4,200.0,2000.0
INV-01412,2027-09-15,WH-03,黑龙江多宝山,钼精矿,201.2,100.0,800.0
INV-01413,2027-09-15,WH-04,贵州贞丰,金矿石,385.8,100.0,1000.0
INV-01414,2027-09-15,WH-04,贵州贞丰,锌精矿,981.7,300.0,2500.0
INV-01415,2027-09-15,WH-05,河南洛阳,银精矿,39.0,40.0,400.0
INV-01416,2027-09-15,WH-05,河南洛阳,钼精矿,236.5,80.0,600.0
INV-01417,2027-12-15,WH-01,福建上杭,金矿石,511.1,200.0,2000.0
INV-01418,2027-12-15,WH-01,福建上杭,铜精矿,761.7,300.0,3000.0
INV-01419,2027-12-15,WH-01,福建上杭,银精矿,68.8,50.0,500.0
INV-01420,2027-12-15,WH-02,新疆阿勒泰,金矿石,440.1,150.0,1500.0
INV-01421,2027-12-15,WH-02,新疆阿勒泰,铜精矿,810.9,250.0,2500.0
INV-01422,2027-12-15,WH-02,新疆阿勒泰,锌精矿,1254.9,400.0,4000.0
INV-01423,2027-12-15,WH-03,黑龙江多宝山,铜精矿,647.1,200.0,2000.0
INV-01424,2027-12-15,WH-03,黑龙江多宝山,钼精矿,104.3,100.0,800.0
INV-01425,2027-12-15,WH-04,贵州贞丰,金矿石,281.3,100.0,1000.0
INV-01426,2027-12-15,WH-04,贵州贞丰,锌精矿,856.5,300.0,2500.0
INV-01427,2027-12-15,WH-05,河南洛阳,银精矿,37.8,40.0,400.0
INV-01428,2027-12-15,WH-05,河南洛阳,钼精矿,163.9,80.0,600.0
INV-01429,2028-03-15,WH-01,福建上杭,金矿石,829.1,200.0,2000.0
INV-01430,2028-03-15,WH-01,福建上杭,铜精矿,1434.9,300.0,3000.0
INV-01431,2028-03-15,WH-01,福建上杭,银精矿,108.4,50.0,500.0
INV-01432,2028-03-15,WH-02,新疆阿勒泰,金矿石,617.1,150.0,1500.0
INV-01433,2028-03-15,WH-02,新疆阿勒泰,铜精矿,1065.8,250.0,2500.0
INV-01434,2028-03-15,WH-02,新疆阿勒泰,锌精矿,1906.4,400.0,4000.0
INV-01435,2028-03-15,WH-03,黑龙江多宝山,铜精矿,669.8,200.0,2000.0
INV-01436,2028-03-15,WH-03,黑龙江多宝山,钼精矿,214.2,100.0,800.0
INV-01437,2028-03-15,WH-04,贵州贞丰,金矿石,536.9,100.0,1000.0
INV-01438,2028-03-15,WH-04,贵州贞丰,锌精矿,995.4,300.0,2500.0
INV-01439,2028-03-15,WH-05,河南洛阳,银精矿,82.9,40.0,400.0
INV-01440,2028-03-15,WH-05,河南洛阳,钼精矿,334.7,80.0,600.0
INV-01441,2027-07-15,WH-01,福建上杭,金矿石,765.3,200.0,2000.0
INV-01442,2027-07-15,WH-01,福建上杭,铜精矿,1271.8,300.0,3000.0
INV-01443,2027-07-15,WH-01,福建上杭,银精矿,115.0,50.0,500.0
INV-01444,2027-07-15,WH-02,新疆阿勒泰,金矿石,558.3,150.0,1500.0
INV-01445,2027-07-15,WH-02,新疆阿勒泰,铜精矿,1113.8,250.0,2500.0
INV-01446,2027-07-15,WH-02,新疆阿勒泰,锌精矿,2002.0,400.0,4000.0
INV-01447,2027-07-15,WH-03,黑龙江多宝山,铜精矿,741.1,200.0,2000.0
INV-01448,2027-07-15,WH-03,黑龙江多宝山,钼精矿,317.6,100.0,800.0
INV-01449,2027-07-15,WH-04,贵州贞丰,金矿石,390.0,100.0,1000.0
INV-01450,2027-07-15,WH-04,贵州贞丰,锌精矿,1209.6,300.0,2500.0
INV-01451,2027-07-15,WH-05,河南洛阳,银精矿,81.1,40.0,400.0
INV-01452,2027-07-15,WH-05,河南洛阳,钼精矿,249.7,80.0,600.0
INV-01453,2027-10-15,WH-01,福建上杭,金矿石,810.1,200.0,2000.0
INV-01454,2027-10-15,WH-01,福建上杭,铜精矿,1041.1,300.0,3000.0
INV-01455,2027-10-15,WH-01,福建上杭,银精矿,91.9,50.0,500.0
INV-01456,2027-10-15,WH-02,新疆阿勒泰,金矿石,489.2,150.0,1500.0
INV-01457,2027-10-15,WH-02,新疆阿勒泰,铜精矿,951.4,250.0,2500.0
INV-01458,2027-10-15,WH-02,新疆阿勒泰,锌精矿,1716.4,400.0,4000.0
INV-01459,2027-10-15,WH-03,黑龙江多宝山,铜精矿,660.7,200.0,2000.0
INV-01460,2027-10-15,WH-03,黑龙江多宝山,钼精矿,174.0,100.0,800.0
INV-01461,2027-10-15,WH-04,贵州贞丰,金矿石,346.9,100.0,1000.0
INV-01462,2027-10-15,WH-04,贵州贞丰,锌精矿,815.5,300.0,2500.0
INV-01463,2027-10-15,WH-05,河南洛阳,银精矿,44.6,40.0,400.0
INV-01464,2027-10-15,WH-05,河南洛阳,钼精矿,208.3,80.0,600.0
INV-01465,2028-01-15,WH-01,福建上杭,金矿石,646.4,200.0,2000.0
INV-01466,2028-01-15,WH-01,福建上杭,铜精矿,860.7,300.0,3000.0
INV-01467,2028-01-15,WH-01,福建上杭,银精矿,74.7,50.0,500.0
INV-01468,2028-01-15,WH-02,新疆阿勒泰,金矿石,413.7,150.0,1500.0
INV-01469,2028-01-15,WH-02,新疆阿勒泰,铜精矿,831.1,250.0,2500.0
INV-01470,2028-01-15,WH-02,新疆阿勒泰,锌精矿,1229.6,400.0,4000.0
INV-01471,2028-01-15,WH-03,黑龙江多宝山,铜精矿,557.0,200.0,2000.0
INV-01472,2028-01-15,WH-03,黑龙江多宝山,钼精矿,89.2,100.0,800.0
INV-01473,2028-01-15,WH-04,贵州贞丰,金矿石,313.3,100.0,1000.0
INV-01474,2028-01-15,WH-04,贵州贞丰,锌精矿,743.8,300.0,2500.0
INV-01475,2028-01-15,WH-05,河南洛阳,银精矿,37.9,40.0,400.0
INV-01476,2028-01-15,WH-05,河南洛阳,钼精矿,155.7,80.0,600.0
INV-01477,2028-04-15,WH-01,福建上杭,金矿石,945.5,200.0,2000.0
INV-01478,2028-04-15,WH-01,福建上杭,铜精矿,1274.1,300.0,3000.0
INV-01479,2028-04-15,WH-01,福建上杭,银精矿,100.0,50.0,500.0
INV-01480,2028-04-15,WH-02,新疆阿勒泰,金矿石,522.3,150.0,1500.0
INV-01481,2028-04-15,WH-02,新疆阿勒泰,铜精矿,1213.8,250.0,2500.0
INV-01482,2028-04-15,WH-02,新疆阿勒泰,锌精矿,1423.3,400.0,4000.0
INV-01483,2028-04-15,WH-03,黑龙江多宝山,铜精矿,718.1,200.0,2000.0
INV-01484,2028-04-15,WH-03,黑龙江多宝山,钼精矿,279.6,100.0,800.0
INV-01485,2028-04-15,WH-04,贵州贞丰,金矿石,494.2,100.0,1000.0
INV-01486,2028-04-15,WH-04,贵州贞丰,锌精矿,1038.4,300.0,2500.0
INV-01487,2028-04-15,WH-05,河南洛阳,银精矿,72.8,40.0,400.0
INV-01488,2028-04-15,WH-05,河南洛阳,钼精矿,364.7,80.0,600.0
INV-01489,2027-08-15,WH-01,福建上杭,金矿石,847.8,200.0,2000.0
INV-01490,2027-08-15,WH-01,福建上杭,铜精矿,1084.7,300.0,3000.0
INV-01491,2027-08-15,WH-01,福建上杭,银精矿,122.5,50.0,500.0
INV-01492,2027-08-15,WH-02,新疆阿勒泰,金矿石,611.0,150.0,1500.0
INV-01493,2027-08-15,WH-02,新疆阿勒泰,铜精矿,1049.2,250.0,2500.0
INV-01494,2027-08-15,WH-02,新疆阿勒泰,锌精矿,1712.3,400.0,4000.0
INV-01495,2027-08-15,WH-03,黑龙江多宝山,铜精矿,696.7,200.0,2000.0
INV-01496,2027-08-15,WH-03,黑龙江多宝山,钼精矿,308.5,100.0,800.0
INV-01497,2027-08-15,WH-04,贵州贞丰,金矿石,471.8,100.0,1000.0
INV-01498,2027-08-15,WH-04,贵州贞丰,锌精矿,1020.1,300.0,2500.0
INV-01499,2027-08-15,WH-05,河南洛阳,银精矿,97.0,40.0,400.0
INV-01500,2027-08-15,WH-05,河南洛阳,钼精矿,320.6,80.0,600.0
INV-01501,2027-11-15,WH-01,福建上杭,金矿石,704.5,200.0,2000.0
INV-01502,2027-11-15,WH-01,福建上杭,铜精矿,949.6,300.0,3000.0
INV-01503,2027-11-15,WH-01,福建上杭,银精矿,81.4,50.0,500.0
INV-01504,2027-11-15,WH-02,新疆阿勒泰,金矿石,507.1,150.0,1500.0
INV-01505,2027-11-15,WH-02,新疆阿勒泰,铜精矿,1241.7,250.0,2500.0
INV-01506,2027-11-15,WH-02,新疆阿勒泰,锌精矿,1541.2,400.0,4000.0
INV-01507,2027-11-15,WH-03,黑龙江多宝山,铜精矿,568.6,200.0,2000.0
INV-01508,2027-11-15,WH-03,黑龙江多宝山,钼精矿,197.0,100.0,800.0
INV-01509,2027-11-15,WH-04,贵州贞丰,金矿石,337.8,100.0,1000.0
INV-01510,2027-11-15,WH-04,贵州贞丰,锌精矿,906.8,300.0,2500.0
INV-01511,2027-11-15,WH-05,河南洛阳,银精矿,35.7,40.0,400.0
INV-01512,2027-11-15,WH-05,河南洛阳,钼精矿,190.0,80.0,600.0
INV-01513,2028-02-15,WH-01,福建上杭,金矿石,529.6,200.0,2000.0
INV-01514,2028-02-15,WH-01,福建上杭,铜精矿,921.6,300.0,3000.0
INV-01515,2028-02-15,WH-01,福建上杭,银精矿,57.1,50.0,500.0
INV-01516,2028-02-15,WH-02,新疆阿勒泰,金矿石,363.6,150.0,1500.0
INV-01517,2028-02-15,WH-02,新疆阿勒泰,铜精矿,1055.7,250.0,2500.0
INV-01518,2028-02-15,WH-02,新疆阿勒泰,锌精矿,1511.3,400.0,4000.0
INV-01519,2028-02-15,WH-03,黑龙江多宝山,铜精矿,634.3,200.0,2000.0
INV-01520,2028-02-15,WH-03,黑龙江多宝山,钼精矿,95.7,100.0,800.0
INV-01521,2028-02-15,WH-04,贵州贞丰,金矿石,263.7,100.0,1000.0
INV-01522,2028-02-15,WH-04,贵州贞丰,锌精矿,883.0,300.0,2500.0
INV-01523,2028-02-15,WH-05,河南洛阳,银精矿,47.4,40.0,400.0
INV-01524,2028-02-15,WH-05,河南洛阳,钼精矿,129.0,80.0,600.0
INV-01525,2028-05-15,WH-01,福建上杭,金矿石,874.2,200.0,2000.0
INV-01526,2028-05-15,WH-01,福建上杭,铜精矿,1311.3,300.0,3000.0
INV-01527,2028-05-15,WH-01,福建上杭,银精矿,128.3,50.0,500.0
INV-01528,2028-05-15,WH-02,新疆阿勒泰,金矿石,478.7,150.0,1500.0
INV-01529,2028-05-15,WH-02,新疆阿勒泰,铜精矿,1096.8,250.0,2500.0
INV-01530,2028-05-15,WH-02,新疆阿勒泰,锌精矿,1725.3,400.0,4000.0
INV-01531,2028-05-15,WH-03,黑龙江多宝山,铜精矿,678.0,200.0,2000.0
INV-01532,2028-05-15,WH-03,黑龙江多宝山,钼精矿,273.4,100.0,800.0
INV-01533,2028-05-15,WH-04,贵州贞丰,金矿石,480.8,100.0,1000.0
INV-01534,2028-05-15,WH-04,贵州贞丰,锌精矿,1167.1,300.0,2500.0
INV-01535,2028-05-15,WH-05,河南洛阳,银精矿,86.5,40.0,400.0
INV-01536,2028-05-15,WH-05,河南洛阳,钼精矿,275.8,80.0,600.0
INV-01537,2027-09-15,WH-01,福建上杭,金矿石,973.2,200.0,2000.0
INV-01538,2027-09-15,WH-01,福建上杭,铜精矿,1061.5,300.0,3000.0
INV-01539,2027-09-15,WH-01,福建上杭,银精矿,118.6,50.0,500.0
INV-01540,2027-09-15,WH-02,新疆阿勒泰,金矿石,521.5,150.0,1500.0
INV-01541,2027-09-15,WH-02,新疆阿勒泰,铜精矿,971.7,250.0,2500.0
INV-01542,2027-09-15,WH-02,新疆阿勒泰,锌精矿,1689.9,400.0,4000.0
INV-01543,2027-09-15,WH-03,黑龙江多宝山,铜精矿,715.0,200.0,2000.0
INV-01544,2027-09-15,WH-03,黑龙江多宝山,钼精矿,410.6,100.0,800.0
INV-01545,2027-09-15,WH-04,贵州贞丰,金矿石,403.8,100.0,1000.0
INV-01546,2027-09-15,WH-04,贵州贞丰,锌精矿,1100.5,300.0,2500.0
INV-01547,2027-09-15,WH-05,河南洛阳,银精矿,110.7,40.0,400.0
INV-01548,2027-09-15,WH-05,河南洛阳,钼精矿,320.0,80.0,600.0
INV-01549,2027-12-15,WH-01,福建上杭,金矿石,725.3,200.0,2000.0
INV-01550,2027-12-15,WH-01,福建上杭,铜精矿,960.7,300.0,3000.0
INV-01551,2027-12-15,WH-01,福建上杭,银精矿,73.9,50.0,500.0
INV-01552,2027-12-15,WH-02,新疆阿勒泰,金矿石,467.2,150.0,1500.0
INV-01553,2027-12-15,WH-02,新疆阿勒泰,铜精矿,946.4,250.0,2500.0
INV-01554,2027-12-15,WH-02,新疆阿勒泰,锌精矿,1397.4,400.0,4000.0
INV-01555,2027-12-15,WH-03,黑龙江多宝山,铜精矿,590.0,200.0,2000.0
INV-01556,2027-12-15,WH-03,黑龙江多宝山,钼精矿,200.9,100.0,800.0
INV-01557,2027-12-15,WH-04,贵州贞丰,金矿石,341.4,100.0,1000.0
INV-01558,2027-12-15,WH-04,贵州贞丰,锌精矿,969.0,300.0,2500.0
INV-01559,2027-12-15,WH-05,河南洛阳,银精矿,44.3,40.0,400.0
