order_id,order_date,customer_id,product_category,quantity_tons,unit_price,total_amount,region,status
ORD-00292,2026-02-18,CUST-032,铜精矿,235.7,54009.27,12729984.94,华北,已完成
ORD-00293,2026-02-22,CUST-026,银精矿,54.2,4059711.84,220036381.73,西北,进行中
ORD-00294,2026-02-25,CUST-040,锌精矿,389.9,21868.52,8526535.95,华南,已完成
ORD-00295,2026-02-28,CUST-024,钼精矿,110.7,288462.08,31932752.26,西南,已完成
ORD-00296,2026-02-28,CUST-049,金矿石,140.1,398191.34,55786606.73,东北,已完成
ORD-00297,2026-02-28,CUST-030,铜精矿,259.5,56474.80,14655210.60,华东,已完成
ORD-00298,2026-02-28,CUST-007,银精矿,42.2,4063129.28,171464055.62,华北,已完成
ORD-00299,2026-02-28,CUST-015,锌精矿,377.9,19289.81,7289619.20,华南,已完成
ORD-00300,2026-02-28,CUST-042,钼精矿,107.5,297852.18,32019109.35,西南,已完成
ORD-00301,2025-04-05,CUST-012,金矿石,166.1,375897.45,62436566.45,华东,已完成
ORD-00302,2025-04-08,CUST-035,铜精矿,273.7,58837.48,16103818.28,华南,已完成
ORD-00303,2025-04-12,CUST-007,银精矿,44.5,4275612.60,190264760.70,华北,已完成
ORD-00304,2025-04-15,CUST-021,锌精矿,439.9,19866.63,8739330.54,西南,进行中
ORD-00305,2025-04-18,CUST-042,钼精矿,73.2,273869.12,20047219.58,华东,已完成
ORD-00306,2025-04-22,CUST-018,金矿石,185.0,409723.86,75798914.10,西北,已完成
ORD-00307,2025-04-25,CUST-003,铜精矿,210.1,47678.75,10017305.38,华南,已取消
ORD-00308,2025-05-01,CUST-029,银精矿,59.0,3581732.20,211322199.80,华东,已完成
ORD-00309,2025-05-05,CUST-015,锌精矿,417.4,17228.87,7191330.34,东北,已完成
ORD-00310,2025-05-08,CUST-037,钼精矿,96.4,364153.23,35104371.37,华北,已完成
ORD-00311,2025-05-12,CUST-008,金矿石,193.8,363948.27,70533174.73,华南,进行中
ORD-00312,2025-05-15,CUST-044,铜精矿,226.8,51184.82,11608717.18,西南,已完成
ORD-00313,2025-05-20,CUST-022,银精矿,35.8,3741670.25,133951794.95,华东,已完成
ORD-00314,2025-05-25,CUST-011,锌精矿,325.0,18740.28,6090591.00,华北,已完成
ORD-00315,2025-06-01,CUST-033,钼精矿,104.3,308823.47,32210287.92,西北,已完成
ORD-00316,2025-06-05,CUST-019,金矿石,320.9,427218.85,137094528.96,华东,已完成
ORD-00317,2025-06-08,CUST-046,铜精矿,383.0,46380.02,17763547.66,东北,已取消
ORD-00318,2025-06-12,CUST-005,银精矿,51.0,3864468.52,197087894.52,华南,已完成
ORD-00319,2025-06-15,CUST-027,锌精矿,472.5,20043.76,9470676.60,西南,已完成
ORD-00320,2025-06-18,CUST-014,钼精矿,63.4,308553.28,19562277.95,华北,进行中
ORD-00321,2025-06-22,CUST-039,金矿石,191.5,357978.48,68552878.92,华东,已完成
ORD-00322,2025-06-25,CUST-002,铜精矿,262.7,51092.82,13422083.81,华南,已完成
ORD-00323,2025-07-01,CUST-031,银精矿,39.1,3662618.18,143208370.84,西北,已完成
ORD-00324,2025-07-05,CUST-016,锌精矿,351.1,18517.39,6501455.63,华东,已完成
ORD-00325,2025-07-08,CUST-048,钼精矿,89.5,338996.51,30340187.64,东北,已完成
ORD-00326,2025-07-12,CUST-009,金矿石,238.6,344659.46,82235747.16,华北,已完成
ORD-00327,2025-07-15,CUST-025,铜精矿,335.1,52464.50,17580853.95,西南,进行中
ORD-00328,2025-07-18,CUST-041,银精矿,53.1,4763895.92,252962873.35,华南,已完成
ORD-00329,2025-07-22,CUST-006,锌精矿,537.0,17471.92,9382421.04,华东,已完成
ORD-00330,2025-07-25,CUST-034,钼精矿,99.7,317882.73,31692908.18,西北,已完成
ORD-00331,2025-08-01,CUST-020,金矿石,179.2,431519.82,77328351.74,东北,已完成
ORD-00332,2025-08-05,CUST-043,铜精矿,226.9,56453.92,12809394.45,华东,已取消
ORD-00333,2025-08-08,CUST-013,银精矿,71.7,4185826.11,300123732.09,华南,已完成
ORD-00334,2025-08-12,CUST-036,锌精矿,419.0,17120.35,7173426.65,华北,已完成
ORD-00335,2025-08-15,CUST-001,钼精矿,77.7,284067.99,22072082.82,西南,已完成
ORD-00336,2025-08-18,CUST-028,金矿石,267.9,340067.62,91104115.40,华东,进行中
ORD-00337,2025-08-22,CUST-047,铜精矿,317.8,55336.14,17585825.29,华南,已完成
ORD-00338,2025-08-25,CUST-010,银精矿,29.0,4649650.30,134839858.70,西北,已完成
ORD-00339,2025-09-01,CUST-023,锌精矿,403.7,20184.65,8148543.21,华东,已完成
ORD-00340,2025-09-05,CUST-038,钼精矿,99.0,338367.07,33498339.93,东北,已完成
ORD-00341,2025-09-08,CUST-017,金矿石,210.7,364501.17,76800396.52,华北,已完成
ORD-00342,2025-09-12,CUST-045,铜精矿,387.4,60169.90,23309819.26,西南,已完成
ORD-00343,2025-09-15,CUST-004,银精矿,42.9,3856275.76,165434230.10,华东,已完成
ORD-00344,2025-09-18,CUST-032,锌精矿,435.5,16051.35,6990362.92,华南,进行中
ORD-00345,2025-09-22,CUST-026,钼精矿,100.1,354972.15,35532712.22,华北,已完成
ORD-00346,2025-09-25,CUST-040,金矿石,184.7,444818.91,82158052.68,西南,已完成
ORD-00347,2025-10-01,CUST-024,铜精矿,238.5,54529.95,13005393.07,华东,已取消
ORD-00348,2025-10-05,CUST-049,银精矿,43.5,4092258.56,178013247.36,东北,已完成
ORD-00349,2025-10-08,CUST-030,锌精矿,430.9,18129.30,7811915.37,西北,已完成
ORD-00350,2025-10-12,CUST-007,钼精矿,80.2,356338.44,28578342.89,华南,已完成
ORD-00351,2025-10-15,CUST-015,金矿石,219.7,347083.96,76254346.01,华东,已完成
ORD-00352,2025-10-18,CUST-042,铜精矿,306.1,56957.80,17434782.58,华北,已完成
ORD-00353,2025-10-22,CUST-021,银精矿,42.4,3676636.44,155889385.06,西南,进行中
ORD-00354,2025-10-25,CUST-008,锌精矿,498.9,18613.50,9286275.15,华南,已完成
ORD-00355,2025-11-01,CUST-035,钼精矿,121.5,316594.88,38466277.92,华东,已完成
ORD-00356,2025-11-05,CUST-012,金矿石,178.9,347794.34,62220407.43,东北,已完成
ORD-00357,2025-11-08,CUST-044,铜精矿,221.3,55625.98,12310029.37,西北,已完成
ORD-00358,2025-11-12,CUST-003,银精矿,57.2,4090733.33,233989946.48,华东,已完成
ORD-00359,2025-11-15,CUST-018,锌精矿,321.2,16314.49,5240214.19,华北,已取消
ORD-00360,2025-11-18,CUST-029,钼精矿,73.3,367673.85,26950493.20,华南,已完成
ORD-00361,2025-11-22,CUST-046,金矿石,212.8,444270.69,94540802.83,西南,已完成
ORD-00362,2025-11-25,CUST-011,铜精矿,387.8,60654.01,23521625.08,华东,已完成
ORD-00363,2025-12-01,CUST-037,银精矿,50.6,4925712.22,249241038.33,华南,已完成
ORD-00364,2025-12-05,CUST-019,锌精矿,488.1,16369.06,7989738.19,西北,进行中
ORD-00365,2025-12-08,CUST-033,钼精矿,83.4,361074.03,30113574.10,东北,已完成
ORD-00366,2025-12-12,CUST-005,金矿石,227.0,396486.37,90002405.99,华北,已完成
ORD-00367,2025-12-15,CUST-027,铜精矿,230.1,57686.94,13273764.89,华东,已完成
ORD-00368,2025-12-18,CUST-048,银精矿,29.1,4319767.76,125705241.82,西南,已完成
ORD-00369,2025-12-22,CUST-014,锌精矿,498.2,19522.88,9726298.82,华南,已完成
ORD-00370,2025-12-25,CUST-039,钼精矿,130.0,312453.23,40618919.90,华东,已完成
ORD-00371,2026-01-01,CUST-002,金矿石,185.4,417100.58,77330447.53,华东,已完成
ORD-00372,2026-01-05,CUST-031,铜精矿,307.9,45776.39,14094550.48,东北,已取消
ORD-00373,2026-01-08,CUST-016,银精矿,49.4,4186455.33,206810893.30,华北,已完成
ORD-00374,2026-01-12,CUST-025,锌精矿,349.7,21005.12,7345490.46,西南,已完成
ORD-00375,2026-01-15,CUST-009,钼精矿,78.3,354103.39,27726295.44,华南,进行中
ORD-00376,2026-01-18,CUST-041,金矿石,306.4,346213.89,106079935.90,西北,已完成
ORD-00377,2026-01-22,CUST-006,铜精矿,249.2,51776.32,12902658.94,华东,已完成
ORD-00378,2026-01-25,CUST-034,银精矿,62.5,4841516.40,302594775.00,华南,已完成
ORD-00379,2026-02-01,CUST-020,锌精矿,536.8,20056.50,10766329.20,华北,已完成
ORD-00380,2026-02-05,CUST-043,钼精矿,66.6,360688.66,24021864.76,华东,已完成
ORD-00381,2026-02-08,CUST-013,金矿石,160.4,439327.55,70468139.02,东北,已完成
ORD-00382,2026-02-12,CUST-036,铜精矿,253.8,59843.42,15188260.00,西南,已完成
ORD-00383,2026-02-15,CUST-001,银精矿,60.7,4260342.55,258602792.78,华东,进行中
ORD-00384,2026-02-18,CUST-028,锌精矿,327.1,16957.20,5546700.12,华南,已完成
ORD-00385,2026-02-22,CUST-047,钼精矿,116.0,308763.78,35816598.48,西北,已完成
ORD-00386,2026-02-25,CUST-010,金矿石,230.4,424417.12,97785704.45,华北,已完成
ORD-00387,2026-03-01,CUST-023,铜精矿,302.9,53284.35,16139829.61,华东,已完成
ORD-00388,2026-03-05,CUST-038,银精矿,51.4,4253201.34,218614548.88,西南,已完成
ORD-00389,2026-03-08,CUST-017,锌精矿,391.9,16153.08,6330392.05,东北,已取消
ORD-00390,2026-03-12,CUST-045,钼精矿,94.1,354507.47,33359152.93,华南,已完成
ORD-00391,2026-03-15,CUST-004,金矿石,250.9,385577.48,96741389.73,华东,已完成
ORD-00392,2026-03-18,CUST-032,铜精矿,305.8,45581.07,13938691.21,华北,已完成
ORD-00393,2026-03-22,CUST-026,银精矿,47.3,3785730.33,179065044.61,西北,进行中
ORD-00394,2026-03-25,CUST-040,锌精矿,396.8,20149.57,7995349.38,华南,已完成
ORD-00395,2026-03-28,CUST-024,钼精矿,103.6,352427.22,36511459.99,西南,已完成
ORD-00396,2026-03-28,CUST-049,金矿石,123.7,388909.15,48108061.86,东北,已完成
ORD-00397,2026-03-28,CUST-030,铜精矿,299.6,61387.75,18391769.90,华东,已完成
ORD-00398,2026-03-28,CUST-007,银精矿,38.2,4378641.79,167264116.38,华北,已完成
ORD-00399,2026-03-28,CUST-015,锌精矿,366.5,21538.24,7893764.96,华南,已完成
ORD-00400,2026-03-28,CUST-042,钼精矿,92.8,291558.75,27056652.00,西南,已完成
ORD-00401,2025-05-05,CUST-012,金矿石,159.5,373369.15,59552379.43,华东,已完成
ORD-00402,2025-05-08,CUST-035,铜精矿,369.8,44544.92,16472711.42,华南,已完成
ORD-00403,2025-05-12,CUST-007,银精矿,43.3,4673256.00,202351984.80,华北,已完成
ORD-00404,2025-05-15,CUST-021,锌精矿,557.6,17294.60,9643468.96,西南,进行中
ORD-00405,2025-05-18,CUST-042,钼精矿,68.5,326003.84,22331263.04,华东,已完成
ORD-00406,2025-05-22,CUST-018,金矿石,233.6,355451.07,83033369.95,西北,已完成
ORD-00407,2025-05-25,CUST-003,铜精矿,165.9,56418.50,9359829.15,华南,已取消
ORD-00408,2025-06-01,CUST-029,银精矿,65.6,4825649.05,316562577.68,华东,已完成
ORD-00409,2025-06-05,CUST-015,锌精矿,476.7,18058.34,8608410.68,东北,已完成
ORD-00410,2025-06-08,CUST-037,钼精矿,84.3,336616.88,28376802.98,华北,已完成
ORD-00411,2025-06-12,CUST-008,金矿石,158.2,341682.11,54054109.80,华南,进行中
ORD-00412,2025-06-15,CUST-044,铜精矿,277.6,45384.43,12598717.77,西南,已完成
ORD-00413,2025-06-20,CUST-022,银精矿,32.0,4218660.50,134997136.00,华东,已完成
ORD-00414,2025-06-25,CUST-011,锌精矿,329.0,17359.84,5711387.36,华北,已完成
ORD-00415,2025-07-01,CUST-033,钼精矿,109.3,292421.35,31961653.55,西北,已完成
ORD-00416,2025-07-05,CUST-019,金矿石,306.0,373133.43,114178829.58,华东,已完成
ORD-00417,2025-07-08,CUST-046,铜精矿,339.5,44871.01,15233707.90,东北,已取消
ORD-00418,2025-07-12,CUST-005,银精矿,44.3,4011098.74,177691674.18,华南,已完成
ORD-00419,2025-07-15,CUST-027,锌精矿,460.2,16314.63,7507992.73,西南,已完成
ORD-00420,2025-07-18,CUST-014,钼精矿,80.0,330262.20,26420976.00,华北,进行中
ORD-00421,2025-07-22,CUST-039,金矿石,213.5,431041.37,92027332.50,华东,已完成
ORD-00422,2025-07-25,CUST-002,铜精矿,294.3,51076.93,15031940.50,华南,已完成
ORD-00423,2025-08-01,CUST-031,银精矿,40.7,3779178.80,153812577.16,西北,已完成
ORD-00424,2025-08-05,CUST-016,锌精矿,415.6,17875.60,7429099.36,华东,已完成
ORD-00425,2025-08-08,CUST-048,钼精矿,77.9,308605.07,24040334.95,东北,已完成
ORD-00426,2025-08-12,CUST-009,金矿石,214.5,347640.05,74568790.72,华北,已完成
ORD-00427,2025-08-15,CUST-025,铜精矿,299.6,61403.07,18396359.77,西南,进行中
ORD-00428,2025-08-18,CUST-041,银精矿,60.2,3873851.93,233205886.19,华南,已完成
ORD-00429,2025-08-22,CUST-006,锌精矿,415.3,19187.26,7968469.08,华东,已完成
ORD-00430,2025-08-25,CUST-034,钼精矿,107.6,320958.99,34535187.32,西北,已完成
ORD-00431,2025-09-01,CUST-020,金矿石,186.8,366568.76,68475044.37,东北,已完成
ORD-00432,2025-09-05,CUST-043,铜精矿,276.9,45368.46,12562526.57,华东,已取消
ORD-00433,2025-09-08,CUST-013,银精矿,56.7,3796230.42,215246264.81,华南,已完成
ORD-00434,2025-09-12,CUST-036,锌精矿,439.1,15851.36,6960332.18,华北,已完成
ORD-00435,2025-09-15,CUST-001,钼精矿,70.1,278697.34,19536683.53,西南,已完成
ORD-00436,2025-09-18,CUST-028,金矿石,270.9,394576.32,106890725.09,华东,进行中
ORD-00437,2025-09-22,CUST-047,铜精矿,239.2,46821.03,11199590.38,华南,已完成
ORD-00438,2025-09-25,CUST-010,银精矿,29.5,3734796.25,110176489.38,西北,已完成
ORD-00439,2025-10-01,CUST-023,锌精矿,302.7,19508.27,5905153.33,华东,已完成
ORD-00440,2025-10-05,CUST-038,钼精矿,90.1,309358.71,27873219.77,东北,已完成
ORD-00441,2025-10-08,CUST-017,金矿石,242.4,393166.19,95303484.46,华北,已完成
ORD-00442,2025-10-12,CUST-045,铜精矿,328.7,46879.25,15409209.47,西南,已完成
ORD-00443,2025-10-15,CUST-004,银精矿,42.1,4186067.20,176233429.12,华东,已完成
ORD-00444,2025-10-18,CUST-032,锌精矿,397.6,19404.36,7715173.54,华南,进行中
ORD-00445,2025-10-22,CUST-026,钼精矿,97.2,335796.61,32639430.49,华北,已完成
ORD-00446,2025-10-25,CUST-040,金矿石,180.0,430139.65,77425137.00,西南,已完成
ORD-00447,2025-11-01,CUST-024,铜精矿,233.3,47712.95,11131431.23,华东,已取消
ORD-00448,2025-11-05,CUST-049,银精矿,40.5,4221164.48,170957161.44,东北,已完成
ORD-00449,2025-11-08,CUST-030,锌精矿,422.3,19152.08,8087923.38,西北,已完成
ORD-00450,2025-11-12,CUST-007,钼精矿,97.2,325791.40,31666924.08,华南,已完成
ORD-00451,2025-11-15,CUST-015,金矿石,200.6,455455.64,91364401.38,华东,已完成
ORD-00452,2025-11-18,CUST-042,铜精矿,277.6,45117.91,12524731.82,华北,已完成
ORD-00453,2025-11-22,CUST-021,银精矿,40.3,3985761.79,160626200.14,西南,进行中
ORD-00454,2025-11-25,CUST-008,锌精矿,459.6,20760.92,9541718.83,华南,已完成
ORD-00455,2025-12-01,CUST-035,钼精矿,97.8,297893.12,29133947.14,华东,已完成
ORD-00456,2025-12-05,CUST-012,金矿石,154.3,460768.68,71096607.32,东北,已完成
ORD-00457,2025-12-08,CUST-044,铜精矿,258.8,56127.80,14525874.64,西北,已完成
ORD-00458,2025-12-12,CUST-003,银精矿,50.8,4866568.45,247221677.26,华东,已完成
ORD-00459,2025-12-15,CUST-018,锌精矿,422.0,17998.56,7595392.32,华北,已取消
ORD-00460,2025-12-18,CUST-029,钼精矿,81.7,313471.20,25610597.04,华南,已完成
ORD-00461,2025-12-22,CUST-046,金矿石,213.7,417992.38,89324971.61,西南,已完成
ORD-00462,2025-12-25,CUST-011,铜精矿,300.5,46832.52,14073172.26,华东,已完成
ORD-00463,2026-01-01,CUST-037,银精矿,59.0,4372253.22,257962939.98,华南,已完成
ORD-00464,2026-01-05,CUST-019,锌精矿,470.0,19564.29,9195216.30,西北,进行中
ORD-00465,2026-01-08,CUST-033,钼精矿,112.2,285666.55,32051786.91,东北,已完成
ORD-00466,2026-01-12,CUST-005,金矿石,278.9,367092.26,102382031.31,华北,已完成
ORD-00467,2026-01-15,CUST-027,铜精矿,203.4,49057.78,9978352.45,华东,已完成
ORD-00468,2026-01-18,CUST-048,银精矿,32.1,4236334.03,135986322.36,西南,已完成
ORD-00469,2026-01-22,CUST-014,锌精矿,497.7,19597.15,9753501.55,华南,已完成
ORD-00470,2026-01-25,CUST-039,钼精矿,114.6,367506.19,42116209.37,华东,已完成
ORD-00471,2026-02-01,CUST-002,金矿石,216.5,357632.12,77427353.98,华东,已完成
ORD-00472,2026-02-05,CUST-031,铜精矿,421.5,53900.74,22719161.91,东北,已取消
ORD-00473,2026-02-08,CUST-016,银精矿,51.6,3991399.75,205956227.10,华北,已完成
ORD-00474,2026-02-12,CUST-025,锌精矿,307.2,16998.50,5221939.20,西南,已完成
ORD-00475,2026-02-15,CUST-009,钼精矿,90.7,337469.16,30608452.81,华南,进行中
ORD-00476,2026-02-18,CUST-041,金矿石,297.4,397675.43,118268672.88,西北,已完成
ORD-00477,2026-02-22,CUST-006,铜精矿,266.0,49148.90,13073607.40,华东,已完成
ORD-00478,2026-02-25,CUST-034,银精矿,51.0,4150595.40,211680365.40,华南,已完成
ORD-00479,2026-03-01,CUST-020,锌精矿,475.4,20010.71,9513091.53,华北,已完成
ORD-00480,2026-03-05,CUST-043,钼精矿,88.9,276456.64,24576995.30,华东,已完成
ORD-00481,2026-03-08,CUST-013,金矿石,155.4,402227.50,62506153.50,东北,已完成
ORD-00482,2026-03-12,CUST-036,铜精矿,244.4,49784.66,12167370.90,西南,已完成
ORD-00483,2026-03-15,CUST-001,银精矿,61.1,3936210.12,240502438.33,华东,进行中
ORD-00484,2026-03-18,CUST-028,锌精矿,410.7,20181.51,8288546.16,华南,已完成
ORD-00485,2026-03-22,CUST-047,钼精矿,108.0,356220.07,38471767.56,西北,已完成
ORD-00486,2026-03-25,CUST-010,金矿石,213.0,389134.26,82885597.38,华北,已完成
ORD-00487,2026-04-01,CUST-023,铜精矿,298.7,60028.78,17930596.59,华东,已完成
ORD-00488,2026-04-05,CUST-038,银精矿,49.1,4317500.36,211989267.68,西南,已完成
ORD-00489,2026-04-08,CUST-017,锌精矿,399.9,16323.71,6527851.63,东北,已取消
ORD-00490,2026-04-12,CUST-045,钼精矿,79.9,335964.13,26843533.99,华南,已完成
ORD-00491,2026-04-15,CUST-004,金矿石,258.3,399941.80,103304966.94,华东,已完成
ORD-00492,2026-04-18,CUST-032,铜精矿,305.9,59931.78,18333131.50,华北,已完成
ORD-00493,2026-04-22,CUST-026,银精矿,45.5,4645655.22,211377312.51,西北,进行中
ORD-00494,2026-04-25,CUST-040,锌精矿,450.7,16126.38,7268159.47,华南,已完成
ORD-00495,2026-04-28,CUST-024,钼精矿,109.4,324148.45,35461840.43,西南,已完成
ORD-00496,2026-04-28,CUST-049,金矿石,126.8,399050.56,50599611.01,东北,已完成
ORD-00497,2026-04-28,CUST-030,铜精矿,272.1,58175.64,15829591.64,华东,已完成
ORD-00498,2026-04-28,CUST-007,银精矿,38.2,3912323.57,149450760.37,华北,已完成
ORD-00499,2026-04-28,CUST-015,锌精矿,389.7,18054.49,7035834.75,华南,已完成
ORD-00500,2026-04-28,CUST-042,钼精矿,80.3,290988.58,23366382.97,西南,已完成
ORD-00501,2025-06-05,CUST-012,金矿石,159.6,402349.25,64214940.30,华东,已完成
ORD-00502,2025-06-08,CUST-035,铜精矿,273.9,44831.49,12279345.11,华南,已完成
ORD-00503,2025-06-12,CUST-007,银精矿,46.8,4787601.00,224059726.80,华北,已完成
ORD-00504,2025-06-15,CUST-021,锌精矿,509.2,16644.41,8475333.57,西南,进行中
ORD-00505,2025-06-18,CUST-042,钼精矿,92.6,282845.12,26191458.11,华东,已完成
ORD-00506,2025-06-22,CUST-018,金矿石,232.1,334125.48,77550523.91,西北,已完成
ORD-00507,2025-06-25,CUST-003,铜精矿,177.7,50781.47,9023867.22,华南,已取消
ORD-00508,2025-07-01,CUST-029,银精矿,59.5,4708282.90,280142832.55,华东,已完成
ORD-00509,2025-07-05,CUST-015,锌精矿,469.5,20088.91,9431743.24,东北,已完成
ORD-00510,2025-07-08,CUST-037,钼精矿,91.6,359309.16,32912719.06,华北,已完成
ORD-00511,2025-07-12,CUST-008,金矿石,180.1,396905.76,71482727.38,华南,进行中
ORD-00512,2025-07-15,CUST-044,铜精矿,245.1,57904.64,14192427.26,西南,已完成
ORD-00513,2025-07-20,CUST-022,银精矿,30.1,3856394.75,116077481.98,华东,已完成
ORD-00514,2025-07-25,CUST-011,锌精矿,395.9,21096.05,8351926.19,华北,已完成
ORD-00515,2025-08-01,CUST-033,钼精矿,123.5,320723.67,39609373.24,西北,已完成
ORD-00516,2025-08-05,CUST-019,金矿石,282.6,413791.28,116937415.73,华东,已完成
ORD-00517,2025-08-08,CUST-046,铜精矿,324.8,55364.77,17982477.30,东北,已取消
ORD-00518,2025-08-12,CUST-005,银精矿,53.9,4506441.28,242897184.99,华南,已完成
ORD-00519,2025-08-15,CUST-027,锌精矿,508.1,18729.34,9516377.65,西南,已完成
ORD-00520,2025-08-18,CUST-014,钼精矿,75.8,282732.10,21431093.18,华北,进行中
ORD-00521,2025-08-22,CUST-039,金矿石,206.3,427886.94,88273075.72,华东,已完成
ORD-00522,2025-08-25,CUST-002,铜精矿,299.1,55382.99,16565052.31,华南,已完成
ORD-00523,2025-09-01,CUST-031,银精矿,46.4,4179272.78,193918256.99,西北,已完成
ORD-00524,2025-09-05,CUST-016,锌精矿,413.4,16492.86,6818148.32,华东,已完成
ORD-00525,2025-09-08,CUST-048,钼精矿,80.0,291856.61,23348528.80,东北,已完成
ORD-00526,2025-09-12,CUST-009,金矿石,215.2,353304.47,76031121.94,华北,已完成
ORD-00527,2025-09-15,CUST-025,铜精矿,360.7,48740.24,17580604.57,西南,进行中
ORD-00528,2025-09-18,CUST-041,银精矿,58.0,4463296.94,258871222.52,华南,已完成
ORD-00529,2025-09-22,CUST-006,锌精矿,471.7,20776.30,9800180.71,华东,已完成
ORD-00530,2025-09-25,CUST-034,钼精矿,113.9,369251.06,42057695.73,西北,已完成
ORD-00531,2025-10-01,CUST-020,金矿石,149.5,393178.44,58780176.78,东北,已完成
ORD-00532,2025-10-05,CUST-043,铜精矿,269.3,52108.62,14032851.37,华东,已取消
